#,Date-Time (MST/MDT),Ch: 1 - Temperature   (°C ),Ch: 2 - RH   (%),Dew Point   (°C ),Host Connected,End of File
15039,11/07/2022 21:50:38,0.29,55.68,-7.53,,
15040,11/07/2022 21:53:38,0.39,54.56,-7.69,,
15041,11/07/2022 21:56:38,0.89,55.20,-7.08,,
15042,11/07/2022 21:59:38,1.12,54.81,-6.95,,
15043,11/07/2022 22:02:38,1.23,53.91,-7.07,,
15044,11/07/2022 22:05:38,1.82,51.53,-7.10,,
15045,11/07/2022 22:08:38,2.02,50.84,-7.09,,
15046,11/07/2022 22:11:38,1.42,52.74,-7.17,,
15047,11/07/2022 22:14:38,0.84,55.29,-7.10,,
15048,11/07/2022 22:17:38,-0.05,59.13,-7.07,,
15049,11/07/2022 22:20:38,-0.24,59.23,-7.23,,
15050,11/07/2022 22:23:38,-0.27,59.32,-7.24,,
15051,11/07/2022 22:26:38,-0.19,59.31,-7.16,,
15052,11/07/2022 22:29:38,-0.66,61.26,-7.19,,
15053,11/07/2022 22:32:38,-1.26,63.54,-7.28,,
15054,11/07/2022 22:35:38,-1.20,63.80,-7.18,,
15055,11/07/2022 22:38:38,-1.55,65.31,-7.20,,
15056,11/07/2022 22:41:38,-1.25,63.62,-7.26,,
15057,11/07/2022 22:44:38,-0.76,62.12,-7.11,,
15058,11/07/2022 22:47:38,-0.93,62.46,-7.19,,
15059,11/07/2022 22:50:38,-1.27,64.15,-7.17,,
15060,11/07/2022 22:53:38,-1.47,65.14,-7.17,,
15061,11/07/2022 22:56:38,-1.40,64.91,-7.14,,
15062,11/07/2022 22:59:38,-1.70,66.49,-7.12,,
15063,11/07/2022 23:02:38,-1.82,66.65,-7.20,,
15064,11/07/2022 23:05:38,-1.73,66.73,-7.10,,
15065,11/07/2022 23:08:38,-1.33,64.57,-7.15,,
15066,11/07/2022 23:11:38,-1.44,65.83,-7.00,,
15067,11/07/2022 23:14:38,-1.39,64.78,-7.16,,
15068,11/07/2022 23:17:38,-1.42,65.47,-7.05,,
15069,11/07/2022 23:20:38,-1.74,66.71,-7.11,,
15070,11/07/2022 23:23:38,-1.71,67.36,-6.96,,
15071,11/07/2022 23:26:38,-1.64,66.90,-6.98,,
15072,11/07/2022 23:29:38,-1.59,67.23,-6.87,,
15073,11/07/2022 23:32:38,-1.20,65.91,-6.76,,
15074,11/07/2022 23:35:38,-1.38,66.16,-6.87,,
15075,11/07/2022 23:38:38,-1.36,67.17,-6.66,,
15076,11/07/2022 23:41:38,-1.78,69.44,-6.63,,
15077,11/07/2022 23:44:38,-2.13,70.78,-6.72,,
15078,11/07/2022 23:47:38,-2.44,71.84,-6.82,,
15079,11/07/2022 23:50:38,-2.35,71.58,-6.79,,
15080,11/07/2022 23:53:38,-2.04,70.54,-6.68,,
15081,11/07/2022 23:56:38,-2.06,70.48,-6.71,,
15082,11/07/2022 23:59:38,-2.21,70.85,-6.79,,
15083,11/08/2022 00:02:38,-2.33,71.50,-6.78,,
15084,11/08/2022 00:05:38,-2.39,72.44,-6.67,,
15085,11/08/2022 00:08:38,-2.37,73.13,-6.53,,
15086,11/08/2022 00:11:38,-2.45,73.24,-6.58,,
15087,11/08/2022 00:14:38,-2.35,72.46,-6.63,,
15088,11/08/2022 00:17:38,-2.29,72.70,-6.52,,
15089,11/08/2022 00:20:38,-2.48,73.14,-6.63,,
15090,11/08/2022 00:23:38,-2.50,72.92,-6.69,,
15091,11/08/2022 00:26:38,-2.75,73.72,-6.79,,
15092,11/08/2022 00:29:38,-2.61,73.92,-6.62,,
15093,11/08/2022 00:32:38,-2.41,74.72,-6.28,,
15094,11/08/2022 00:35:38,-2.14,72.59,-6.40,,
15095,11/08/2022 00:38:38,-1.95,70.94,-6.52,,
15096,11/08/2022 00:41:38,-2.04,71.17,-6.56,,
15097,11/08/2022 00:44:38,-2.00,71.17,-6.52,,
15098,11/08/2022 00:47:38,-1.70,69.40,-6.56,,
15099,11/08/2022 00:50:38,-1.46,68.65,-6.47,,
15100,11/08/2022 00:53:38,-1.38,68.08,-6.50,,
15101,11/08/2022 00:56:38,-1.34,68.95,-6.30,,
15102,11/08/2022 00:59:38,-1.40,69.50,-6.25,,
15103,11/08/2022 01:02:38,-1.33,68.97,-6.29,,
15104,11/08/2022 01:05:38,-1.74,69.39,-6.60,,
15105,11/08/2022 01:08:38,-1.68,69.13,-6.59,,
15106,11/08/2022 01:11:38,-1.30,67.62,-6.52,,
15107,11/08/2022 01:14:38,-1.43,67.44,-6.68,,
15108,11/08/2022 01:17:38,-1.77,69.28,-6.65,,
15109,11/08/2022 01:20:38,-1.89,70.16,-6.60,,
15110,11/08/2022 01:23:38,-1.63,69.80,-6.42,,
15111,11/08/2022 01:26:38,-1.26,68.64,-6.28,,
15112,11/08/2022 01:29:38,-1.36,68.33,-6.44,,
15113,11/08/2022 01:32:38,-1.38,68.18,-6.48,,
15114,11/08/2022 01:35:38,-1.73,69.77,-6.52,,
15115,11/08/2022 01:38:38,-2.08,71.10,-6.62,,
15116,11/08/2022 01:41:38,-2.00,70.98,-6.56,,
15117,11/08/2022 01:44:38,-1.62,69.56,-6.46,,
15118,11/08/2022 01:47:38,-1.84,68.82,-6.80,,
15119,11/08/2022 01:50:38,-1.90,70.44,-6.56,,
15120,11/08/2022 01:53:38,-2.49,71.97,-6.85,,
15121,11/08/2022 01:56:38,-2.05,71.48,-6.52,,
15122,11/08/2022 01:59:38,-1.93,70.67,-6.55,,
15123,11/08/2022 02:02:38,-2.37,71.89,-6.75,,
15124,11/08/2022 02:05:38,-2.53,73.05,-6.70,,
15125,11/08/2022 02:08:38,-2.14,72.81,-6.36,,
15126,11/08/2022 02:11:38,-1.40,69.47,-6.26,,
15127,11/08/2022 02:14:38,-1.42,69.17,-6.34,,
15128,11/08/2022 02:17:38,-1.40,69.02,-6.34,,
15129,11/08/2022 02:20:38,-1.58,69.45,-6.44,,
15130,11/08/2022 02:23:38,-1.98,71.30,-6.48,,
15131,11/08/2022 02:26:38,-2.24,72.89,-6.45,,
15132,11/08/2022 02:29:38,-2.63,74.34,-6.56,,
15133,11/08/2022 02:32:38,-3.03,74.91,-6.85,,
15134,11/08/2022 02:35:38,-3.31,77.17,-6.73,,
15135,11/08/2022 02:38:38,-3.28,77.57,-6.65,,
15136,11/08/2022 02:41:38,-3.31,77.52,-6.68,,
15137,11/08/2022 02:44:38,-3.25,77.77,-6.58,,
15138,11/08/2022 02:47:38,-2.52,74.72,-6.39,,
15139,11/08/2022 02:50:38,-2.67,73.70,-6.72,,
15140,11/08/2022 02:53:38,-3.07,75.66,-6.76,,
15141,11/08/2022 02:56:38,-3.02,75.40,-6.75,,
15142,11/08/2022 02:59:38,-3.16,74.98,-6.96,,
15143,11/08/2022 03:02:38,-3.54,77.30,-6.94,,
15144,11/08/2022 03:05:38,-3.82,77.04,-7.26,,
15145,11/08/2022 03:08:38,-4.08,80.66,-6.91,,
15146,11/08/2022 03:11:38,-4.20,80.42,-7.07,,
15147,11/08/2022 03:14:38,-4.25,80.59,-7.09,,
15148,11/08/2022 03:17:38,-4.43,81.50,-7.13,,
15149,11/08/2022 03:20:38,-4.31,80.19,-7.22,,
15150,11/08/2022 03:23:38,-4.12,82.61,-6.64,,
15151,11/08/2022 03:26:38,-3.68,77.88,-6.98,,
15152,11/08/2022 03:29:38,-3.77,80.18,-6.69,,
15153,11/08/2022 03:32:38,-3.49,78.97,-6.61,,
15154,11/08/2022 03:35:38,-3.20,77.66,-6.55,,
15155,11/08/2022 03:38:38,-3.11,78.40,-6.34,,
15156,11/08/2022 03:41:38,-3.06,77.90,-6.37,,
15157,11/08/2022 03:44:38,-2.82,76.53,-6.37,,
15158,11/08/2022 03:47:38,-3.16,75.95,-6.80,,
15159,11/08/2022 03:50:38,-3.50,78.13,-6.76,,
15160,11/08/2022 03:53:38,-3.53,79.04,-6.64,,
15161,11/08/2022 03:56:38,-3.53,79.13,-6.63,,
15162,11/08/2022 03:59:38,-3.99,79.22,-7.06,,
15163,11/08/2022 04:02:38,-3.90,81.10,-6.66,,
15164,11/08/2022 04:05:38,-3.67,79.54,-6.70,,
15165,11/08/2022 04:08:38,-3.83,79.07,-6.93,,
15166,11/08/2022 04:11:38,-3.71,79.46,-6.75,,
15167,11/08/2022 04:14:38,-3.85,79.79,-6.83,,
15168,11/08/2022 04:17:38,-3.98,79.23,-7.05,,
15169,11/08/2022 04:20:38,-3.90,79.80,-6.87,,
15170,11/08/2022 04:23:38,-3.89,78.79,-7.03,,
15171,11/08/2022 04:26:38,-3.84,80.91,-6.64,,
15172,11/08/2022 04:29:38,-3.23,79.17,-6.33,,
15173,11/08/2022 04:32:38,-3.37,78.39,-6.59,,
15174,11/08/2022 04:35:38,-3.74,77.72,-7.06,,
15175,11/08/2022 04:38:38,-4.08,80.72,-6.90,,
15176,11/08/2022 04:41:38,-4.45,79.82,-7.42,,
15177,11/08/2022 04:44:38,-4.59,84.25,-6.85,,
15178,11/08/2022 04:47:38,-4.32,83.37,-6.73,,
15179,11/08/2022 04:50:38,-4.31,83.16,-6.75,,
15180,11/08/2022 04:53:38,-4.25,82.30,-6.82,,
15181,11/08/2022 04:56:38,-4.36,82.84,-6.84,,
15182,11/08/2022 04:59:38,-4.65,83.24,-7.06,,
15183,11/08/2022 05:02:38,-4.72,84.47,-6.94,,
15184,11/08/2022 05:05:38,-4.73,85.45,-6.81,,
15185,11/08/2022 05:08:38,-4.84,85.48,-6.91,,
15186,11/08/2022 05:11:38,-4.81,85.44,-6.88,,
15187,11/08/2022 05:14:38,-4.91,84.94,-7.06,,
15188,11/08/2022 05:17:38,-5.04,86.09,-7.01,,
15189,11/08/2022 05:20:38,-4.57,84.65,-6.77,,
15190,11/08/2022 05:23:38,-4.60,83.99,-6.90,,
15191,11/08/2022 05:26:38,-4.71,84.53,-6.92,,
15192,11/08/2022 05:29:38,-4.65,84.80,-6.82,,
15193,11/08/2022 05:32:38,-4.51,82.61,-7.02,,
15194,11/08/2022 05:35:38,-4.58,83.56,-6.95,,
15195,11/08/2022 05:38:38,-4.75,83.31,-7.16,,
15196,11/08/2022 05:41:38,-4.74,85.24,-6.85,,
15197,11/08/2022 05:44:38,-4.30,85.63,-6.36,,
15198,11/08/2022 05:47:38,-4.00,83.33,-6.42,,
15199,11/08/2022 05:50:38,-3.94,82.01,-6.56,,
15200,11/08/2022 05:53:38,-4.16,81.90,-6.80,,
15201,11/08/2022 05:56:38,-3.95,82.12,-6.55,,
15202,11/08/2022 05:59:38,-3.89,81.43,-6.60,,
15203,11/08/2022 06:02:38,-4.09,82.00,-6.71,,
15204,11/08/2022 06:05:38,-4.29,79.92,-7.24,,
15205,11/08/2022 06:08:38,-4.67,82.31,-7.23,,
15206,11/08/2022 06:11:38,-4.80,83.80,-7.12,,
15207,11/08/2022 06:14:38,-4.89,83.98,-7.19,,
15208,11/08/2022 06:17:38,-4.45,84.27,-6.71,,
15209,11/08/2022 06:20:38,-3.91,82.74,-6.41,,
15210,11/08/2022 06:23:38,-3.92,79.65,-6.92,,
15211,11/08/2022 06:26:38,-4.17,82.91,-6.65,,
15212,11/08/2022 06:29:38,-4.16,82.57,-6.69,,
15213,11/08/2022 06:32:38,-4.24,83.44,-6.63,,
15214,11/08/2022 06:35:38,-4.55,82.57,-7.07,,
15215,11/08/2022 06:38:38,-4.54,84.28,-6.80,,
15216,11/08/2022 06:41:38,-4.22,84.48,-6.45,,
15217,11/08/2022 06:44:38,-4.29,82.68,-6.80,,
15218,11/08/2022 06:47:38,-4.41,85.08,-6.55,,
15219,11/08/2022 06:50:38,-3.91,82.90,-6.39,,
15220,11/08/2022 06:53:38,-3.81,82.43,-6.37,,
15221,11/08/2022 06:56:38,-4.00,82.11,-6.61,,
15222,11/08/2022 06:59:38,-3.96,82.39,-6.52,,
15223,11/08/2022 07:02:38,-4.12,83.16,-6.56,,
15224,11/08/2022 07:05:38,-4.17,83.52,-6.55,,
15225,11/08/2022 07:08:38,-4.09,83.76,-6.43,,
15226,11/08/2022 07:11:38,-3.63,82.47,-6.18,,
15227,11/08/2022 07:14:38,-3.07,79.77,-6.07,,
15228,11/08/2022 07:17:38,-2.68,78.53,-5.90,,
15229,11/08/2022 07:20:38,-2.31,77.03,-5.79,,
15230,11/08/2022 07:23:38,-1.99,75.53,-5.73,,
15231,11/08/2022 07:26:38,-1.20,74.01,-5.24,,
15232,11/08/2022 07:29:38,-0.38,72.32,-4.75,,
15233,11/08/2022 07:32:38,0.30,69.03,-4.71,,
15234,11/08/2022 07:35:38,0.47,68.68,-4.62,,
15235,11/08/2022 07:38:38,0.28,69.31,-4.68,,
15236,11/08/2022 07:41:38,0.66,70.09,-4.16,,
15237,11/08/2022 07:44:38,1.18,66.64,-4.34,,
15238,11/08/2022 07:47:38,1.27,68.62,-3.86,,
15239,11/08/2022 07:50:38,1.35,66.02,-4.30,,
15240,11/08/2022 07:53:38,1.51,66.07,-4.13,,
15241,11/08/2022 07:56:38,1.64,65.03,-4.22,,
15242,11/08/2022 07:59:38,1.72,65.43,-4.06,,
15243,11/08/2022 08:02:38,2.21,63.43,-4.01,,
15244,11/08/2022 08:05:38,2.68,63.22,-3.61,,
15245,11/08/2022 08:08:38,3.56,62.25,-2.98,,
15246,11/08/2022 08:11:38,4.29,57.68,-3.31,,
15247,11/08/2022 08:14:38,4.67,57.09,-3.09,,
15248,11/08/2022 08:17:38,5.11,53.67,-3.50,,
15249,11/08/2022 08:20:38,5.66,52.58,-3.27,,
15250,11/08/2022 08:23:38,5.78,51.52,-3.43,,
15251,11/08/2022 08:26:38,6.66,49.99,-3.02,,
15252,11/08/2022 08:29:38,6.90,48.03,-3.33,,
15253,11/08/2022 08:32:38,6.68,49.14,-3.23,,
15254,11/08/2022 08:35:38,7.39,47.06,-3.16,,
15255,11/08/2022 08:38:38,7.57,46.41,-3.18,,
15256,11/08/2022 08:41:38,7.68,47.25,-2.84,,
15257,11/08/2022 08:44:38,7.34,46.06,-3.49,,
15258,11/08/2022 08:47:38,6.84,47.81,-3.45,,
15259,11/08/2022 08:50:38,6.57,49.01,-3.37,,
15260,11/08/2022 08:53:38,7.28,47.82,-3.04,,
15261,11/08/2022 08:56:38,8.08,46.19,-2.77,,
15262,11/08/2022 08:59:38,8.96,42.30,-3.15,,
15263,11/08/2022 09:02:38,9.67,39.10,-3.57,,
15264,11/08/2022 09:05:38,10.60,34.71,-4.32,,
15265,11/08/2022 09:08:38,10.46,34.34,-4.59,,
15266,11/08/2022 09:11:38,9.97,36.91,-4.07,,
15267,11/08/2022 09:14:38,10.44,34.81,-4.43,,
15268,11/08/2022 09:17:38,10.94,34.46,-4.12,,
15269,11/08/2022 09:20:38,11.45,35.02,-3.45,,
15270,11/08/2022 09:23:38,11.62,34.84,-3.37,,
15271,11/08/2022 09:26:38,11.61,33.04,-4.09,,
15272,11/08/2022 09:29:38,12.20,31.43,-4.23,,
15273,11/08/2022 09:32:38,12.63,31.44,-3.85,,
15274,11/08/2022 09:35:38,12.81,30.14,-4.26,,
15275,11/08/2022 09:38:38,12.65,31.14,-3.96,,
15276,11/08/2022 09:41:38,12.45,30.18,-4.55,,
15277,11/08/2022 09:44:38,12.43,31.73,-3.91,,
15278,11/08/2022 09:47:38,12.93,30.79,-3.87,,
15279,11/08/2022 09:50:38,13.14,30.11,-3.99,,
15280,11/08/2022 09:53:38,14.41,27.94,-3.88,,
15281,11/08/2022 09:56:38,14.62,27.73,-3.81,,
15282,11/08/2022 09:59:38,14.33,28.87,-3.52,,
15283,11/08/2022 10:02:38,13.86,28.93,-3.89,,
15284,11/08/2022 10:05:38,13.40,29.77,-3.91,,
15285,11/08/2022 10:08:38,13.23,28.81,-4.49,,
15286,11/08/2022 10:11:38,13.71,28.52,-4.21,,
15287,11/08/2022 10:14:38,13.83,29.32,-3.74,,
15288,11/08/2022 10:17:38,13.46,29.47,-4.00,,
15289,11/08/2022 10:20:38,13.67,28.32,-4.34,,
15290,11/08/2022 10:23:38,13.99,27.21,-4.59,,
15291,11/08/2022 10:26:38,13.24,28.05,-4.84,,
15292,11/08/2022 10:29:38,14.26,26.58,-4.67,,
15293,11/08/2022 10:32:38,15.21,25.01,-4.67,,
15294,11/08/2022 10:35:38,15.87,24.16,-4.57,,
15295,11/08/2022 10:38:38,15.22,24.37,-5.01,,
15296,11/08/2022 10:41:38,14.57,25.61,-4.90,,
15297,11/08/2022 10:44:38,14.82,25.60,-4.69,,
15298,11/08/2022 10:47:38,14.99,24.55,-5.10,,
15299,11/08/2022 10:50:38,14.75,25.23,-4.94,,
15300,11/08/2022 10:53:38,14.99,24.05,-5.37,,
15301,11/08/2022 10:56:38,15.73,24.34,-4.59,,
15302,11/08/2022 10:59:38,16.37,23.38,-4.58,,
15303,11/08/2022 11:02:38,16.49,22.43,-5.03,,
15304,11/08/2022 11:05:38,16.31,22.36,-5.22,,
15305,11/08/2022 11:08:38,16.04,21.92,-5.70,,
15306,11/08/2022 11:11:38,15.90,23.40,-4.96,,
15307,11/08/2022 11:14:38,15.19,23.02,-5.77,,
15308,11/08/2022 11:17:38,14.78,24.80,-5.15,,
15309,11/08/2022 11:20:38,14.62,24.49,-5.45,,
15310,11/08/2022 11:23:38,15.04,22.76,-6.05,,
15311,11/08/2022 11:26:38,15.32,22.65,-5.88,,
15312,11/08/2022 11:29:38,15.49,21.57,-6.37,,
15313,11/08/2022 11:32:38,16.58,21.04,-5.80,,
15314,11/08/2022 11:35:38,15.77,21.25,-6.33,,
15315,11/08/2022 11:38:38,15.46,23.23,-5.43,,
15316,11/08/2022 11:41:38,15.47,20.11,-7.30,,
15317,11/08/2022 11:44:38,16.07,21.19,-6.12,,
15318,11/08/2022 11:47:38,16.10,19.87,-6.94,,
15319,11/08/2022 11:50:38,17.05,18.60,-7.01,,
15320,11/08/2022 11:53:38,17.25,17.74,-7.45,,
15321,11/08/2022 11:56:38,16.95,18.22,-7.36,,
15322,11/08/2022 11:59:38,16.88,19.50,-6.54,,
15323,11/08/2022 12:02:38,16.40,19.01,-7.27,,
15324,11/08/2022 12:05:38,15.88,19.80,-7.16,,
15325,11/08/2022 12:08:38,16.44,18.55,-7.54,,
15326,11/08/2022 12:11:38,16.96,17.12,-8.15,,
15327,11/08/2022 12:14:38,17.30,18.18,-7.10,,
15328,11/08/2022 12:17:38,17.58,15.99,-8.53,,
15329,11/08/2022 12:20:38,17.21,18.39,-7.03,,
15330,11/08/2022 12:23:38,17.50,15.81,-8.74,,
15331,11/08/2022 12:26:38,17.05,17.36,-7.90,,
15332,11/08/2022 12:29:38,16.36,17.67,-8.23,,
15333,11/08/2022 12:32:38,17.58,15.61,-8.84,,
15334,11/08/2022 12:35:38,16.94,16.02,-9.01,,
15335,11/08/2022 12:38:38,16.90,17.16,-8.17,,
15336,11/08/2022 12:41:38,17.09,16.95,-8.17,,
15337,11/08/2022 12:44:38,17.16,16.53,-8.44,,
15338,11/08/2022 12:47:38,17.07,17.36,-7.88,,
15339,11/08/2022 12:50:38,17.19,16.27,-8.62,,
15340,11/08/2022 12:53:38,16.33,16.61,-9.05,,
15341,11/08/2022 12:56:38,17.07,16.75,-8.34,,
15342,11/08/2022 12:59:38,17.84,16.86,-7.63,,
15343,11/08/2022 13:02:38,17.87,16.28,-8.06,,
15344,11/08/2022 13:05:38,18.04,15.00,-8.98,,
15345,11/08/2022 13:08:38,17.29,16.43,-8.42,,
15346,11/08/2022 13:11:38,17.53,16.97,-7.80,,
15347,11/08/2022 13:14:38,16.99,16.76,-8.40,,
15348,11/08/2022 13:17:38,17.56,15.76,-8.72,,
15349,11/08/2022 13:20:38,17.31,14.96,-9.60,,
15350,11/08/2022 13:23:38,16.86,15.61,-9.41,,
15351,11/08/2022 13:26:38,16.19,16.05,-9.60,,
15352,11/08/2022 13:29:38,16.45,15.99,-9.44,,
15353,11/08/2022 13:32:38,16.74,16.12,-9.10,,
15354,11/08/2022 13:35:38,17.46,15.78,-8.80,,
15355,11/08/2022 13:38:38,17.01,15.49,-9.39,,
15356,11/08/2022 13:41:38,16.98,16.70,-8.46,,
15357,11/08/2022 13:44:38,17.16,15.79,-9.02,,
15358,11/08/2022 13:47:38,17.08,15.13,-9.63,,
15359,11/08/2022 13:50:38,16.48,14.81,-10.38,,
15360,11/08/2022 13:53:38,16.85,15.51,-9.50,,
15361,11/08/2022 13:56:38,17.08,15.59,-9.25,,
15362,11/08/2022 13:59:38,16.85,14.57,-10.29,,
15363,11/08/2022 14:02:38,16.76,14.95,-10.04,,
15364,11/08/2022 14:05:38,16.93,15.42,-9.51,,
15365,11/08/2022 14:08:38,17.21,14.60,-9.97,,
15366,11/08/2022 14:11:38,17.07,14.27,-10.38,,
15367,11/08/2022 14:14:38,17.00,14.88,-9.91,,
15368,11/08/2022 14:17:38,17.26,14.56,-9.97,,
15369,11/08/2022 14:20:38,16.99,13.76,-10.90,,
15370,11/08/2022 14:23:38,16.93,13.01,-11.65,,
15371,11/08/2022 14:26:38,16.99,13.92,-10.76,,
15372,11/08/2022 14:29:38,16.86,14.20,-10.61,,
15373,11/08/2022 14:32:38,16.63,13.01,-11.88,,
15374,11/08/2022 14:35:38,16.88,13.26,-11.45,,
15375,11/08/2022 14:38:38,17.03,14.13,-10.54,,
15376,11/08/2022 14:41:38,16.92,12.96,-11.70,,
15377,11/08/2022 14:44:38,17.00,13.99,-10.69,,
15378,11/08/2022 14:47:38,17.43,12.38,-11.87,,
15379,11/08/2022 14:50:38,16.77,12.27,-12.50,,
15380,11/08/2022 14:53:38,16.79,12.64,-12.11,,
15381,11/08/2022 14:56:38,16.70,13.27,-11.59,,
15382,11/08/2022 14:59:38,16.11,13.06,-12.25,,
15383,11/08/2022 15:02:38,15.54,13.65,-12.15,,
15384,11/08/2022 15:05:38,15.44,14.25,-11.69,,
15385,11/08/2022 15:08:38,15.55,13.70,-12.10,,
15386,11/08/2022 15:11:38,15.23,13.56,-12.48,,
15387,11/08/2022 15:14:38,15.23,13.87,-12.20,,
15388,11/08/2022 15:17:38,15.26,13.50,-12.51,,
15389,11/08/2022 15:20:38,15.26,13.82,-12.22,,
15390,11/08/2022 15:23:38,15.08,14.12,-12.10,,
15391,11/08/2022 15:26:38,14.96,13.89,-12.39,,
15392,11/08/2022 15:29:38,14.85,14.22,-12.20,,
15393,11/08/2022 15:32:38,14.88,14.50,-11.93,,
15394,11/08/2022 15:35:38,14.84,14.09,-12.31,,
15395,11/08/2022 15:38:38,14.69,14.07,-12.45,,
15396,11/08/2022 15:41:38,14.59,14.55,-12.11,,
15397,11/08/2022 15:44:38,14.55,14.08,-12.55,,
15398,11/08/2022 15:47:38,14.54,14.06,-12.58,,
15399,11/08/2022 15:50:38,14.38,14.29,-12.51,,
15400,11/08/2022 15:53:38,14.18,14.74,-12.29,,
15401,11/08/2022 15:56:38,14.07,15.31,-11.90,,
15402,11/08/2022 15:59:38,13.86,16.10,-11.44,,
15403,11/08/2022 16:02:38,13.73,16.45,-11.28,,
15404,11/08/2022 16:05:38,13.41,16.08,-11.82,,
15405,11/08/2022 16:08:38,12.92,16.65,-11.79,,
15406,11/08/2022 16:11:38,12.63,17.03,-11.74,,
15407,11/08/2022 16:14:38,12.15,18.62,-11.03,,
15408,11/08/2022 16:17:38,11.79,19.51,-10.74,,
15409,11/08/2022 16:20:38,11.76,19.47,-10.78,,
15410,11/08/2022 16:23:38,11.61,18.24,-11.73,,
15411,11/08/2022 16:26:38,11.48,19.31,-11.12,,
15412,11/08/2022 16:29:38,11.34,20.16,-10.70,,
15413,11/08/2022 16:32:38,11.18,19.58,-11.20,,
15414,11/08/2022 16:35:38,11.18,19.76,-11.08,,
15415,11/08/2022 16:38:38,11.02,20.18,-10.96,,
15416,11/08/2022 16:41:38,10.85,20.66,-10.80,,
15417,11/08/2022 16:44:38,10.85,21.18,-10.49,,
15418,11/08/2022 16:47:38,10.55,20.82,-10.96,,
15419,11/08/2022 16:50:38,10.51,21.35,-10.68,,
15420,11/08/2022 16:53:38,10.36,21.37,-10.79,,
15421,11/08/2022 16:56:38,10.15,21.97,-10.62,,
15422,11/08/2022 16:59:38,9.88,22.11,-10.77,,
15423,11/08/2022 17:02:38,10.09,21.76,-10.79,,
15424,11/08/2022 17:05:38,10.05,22.24,-10.55,,
15425,11/08/2022 17:08:38,9.95,22.08,-10.72,,
15426,11/08/2022 17:11:38,9.69,22.70,-10.59,,
15427,11/08/2022 17:14:38,9.60,22.94,-10.54,,
15428,11/08/2022 17:17:38,9.56,22.98,-10.55,,
15429,11/08/2022 17:20:38,9.63,23.11,-10.42,,
15430,11/08/2022 17:23:38,9.69,22.99,-10.43,,
15431,11/08/2022 17:26:38,9.74,23.10,-10.33,,
15432,11/08/2022 17:29:38,9.64,23.30,-10.31,,
15433,11/08/2022 17:32:38,10.00,22.57,-10.40,,
15434,11/08/2022 17:35:38,10.00,23.24,-10.04,,
15435,11/08/2022 17:38:38,10.00,23.02,-10.15,,
15436,11/08/2022 17:41:38,10.06,22.94,-10.15,,
15437,11/08/2022 17:44:38,10.21,23.02,-9.98,,
15438,11/08/2022 17:47:38,10.14,23.37,-9.84,,
15439,11/08/2022 17:50:38,10.12,23.40,-9.85,,
15440,11/08/2022 17:53:38,9.78,24.03,-9.80,,
15441,11/08/2022 17:56:38,9.20,25.61,-9.49,,
15442,11/08/2022 17:59:38,8.72,26.55,-9.44,,
15443,11/08/2022 18:02:38,8.58,26.52,-9.58,,
15444,11/08/2022 18:05:38,8.34,26.91,-9.60,,
15445,11/08/2022 18:08:38,8.12,27.26,-9.63,,
15446,11/08/2022 18:11:38,8.12,27.18,-9.66,,
15447,11/08/2022 18:14:38,7.71,28.13,-9.58,,
15448,11/08/2022 18:17:38,7.19,29.14,-9.58,,
15449,11/08/2022 18:20:38,6.97,29.49,-9.63,,
15450,11/08/2022 18:23:38,7.00,29.27,-9.69,,
15451,11/08/2022 18:26:38,7.00,29.50,-9.59,,
15452,11/08/2022 18:29:38,6.93,29.71,-9.57,,
15453,11/08/2022 18:32:38,6.76,30.07,-9.55,,
15454,11/08/2022 18:35:38,6.63,30.51,-9.49,,
15455,11/08/2022 18:38:38,6.39,31.45,-9.32,,
15456,11/08/2022 18:41:38,6.09,31.64,-9.50,,
15457,11/08/2022 18:44:38,6.31,31.61,-9.32,,
15458,11/08/2022 18:47:38,6.52,30.93,-9.41,,
15459,11/08/2022 18:50:38,6.41,31.45,-9.30,,
15460,11/08/2022 18:53:38,6.22,32.28,-9.13,,
15461,11/08/2022 18:56:38,5.83,32.80,-9.27,,
15462,11/08/2022 18:59:38,5.55,34.06,-9.04,,
15463,11/08/2022 19:02:38,5.39,34.55,-9.00,,
15464,11/08/2022 19:05:38,5.52,34.25,-8.99,,
15465,11/08/2022 19:08:38,5.11,35.28,-8.98,,
15466,11/08/2022 19:11:38,4.64,36.00,-9.14,,
15467,11/08/2022 19:14:38,4.37,36.54,-9.19,,
15468,11/08/2022 19:17:38,4.15,36.76,-9.32,,
15469,11/08/2022 19:20:38,4.03,36.71,-9.44,,
15470,11/08/2022 19:23:38,3.99,37.46,-9.22,,
15471,11/08/2022 19:26:38,4.04,38.00,-8.99,,
15472,11/08/2022 19:29:38,3.88,38.20,-9.07,,
15473,11/08/2022 19:32:38,3.68,38.38,-9.19,,
15474,11/08/2022 19:35:38,3.48,38.59,-9.30,,
15475,11/08/2022 19:38:38,3.64,38.44,-9.20,,
15476,11/08/2022 19:41:38,3.73,38.85,-8.99,,
15477,11/08/2022 19:44:38,3.08,39.74,-9.29,,
15478,11/08/2022 19:47:38,2.75,40.50,-9.34,,
15479,11/08/2022 19:50:38,2.73,40.84,-9.25,,
15480,11/08/2022 19:53:38,2.36,42.09,-9.21,,
15481,11/08/2022 19:56:38,1.47,44.57,-9.29,,
